class,average_income,access_to_resources,school_quality,neighborhood_safety,community_engagement,public_transport_access,healthcare_access,internet_access,library_access,employment_rate
3,51545.380036929535,6.120388080602583,7.9853659041673195,7.99767552250947,6.488975741119676,6.287252865764223,7.174460656526819,6.253456803651379,7.016897372757596,0.8914673875673901
1,38648.30430703225,3.844752909489879,2.8135337919832804,3.2792849371466986,3.262528672021687,3.1910669512113587,2.0269351448428994,3.2237160004432237,3.042054833772535,0.6059907406068656
3,59595.06810298213,7.777653694475702,7.797374454554813,6.8293578956867975,6.5623385629040945,7.293010014412363,6.872571889620643,7.195480156515824,7.109356188036177,0.8266431137750219
4,65669.99651750074,9.01217438555706,8.34113871377053,9.748801438712563,8.176048058380454,8.849147138491208,8.577672096955633,8.294188102793726,9.89980583192209,0.9300543512309785
2,46822.70846797598,4.986714783116673,4.850721742681699,5.108358492845257,5.010103259687119,5.383293591117281,4.6388359698755055,4.808165199922526,4.1076760839338995,0.718429035667001
1,38598.33480846241,3.624848348767585,3.9210369340668976,3.49888169357988,3.1289714725762887,3.4933637713034704,2.0077980862280596,3.5102714195419678,3.520897041389638,0.631201650305048
3,53748.10631416501,6.276900293769758,6.1822645028386,7.17555798363701,6.9051800510791015,7.56612332714956,7.928692160765591,6.033512051104023,6.465012844813467,0.842482063293546
4,69928.31794882398,9.307398242691917,9.187968567625006,8.076582184975898,8.916071108659562,9.004596222715014,9.033926204967075,8.293895767796776,8.747355340344765,0.9051550978992458
4,66805.01369306898,8.95196598897452,9.838343801392604,8.426289976410695,9.179300255800031,9.583281555119466,9.145024266083368,9.99165674864949,8.178582245930128,0.9127300236132415
4,64239.98698357982,9.486662058631246,9.899366745908502,8.1575271479735,9.052707018820307,8.050952852538913,9.332244969824057,9.467089794298118,8.891253538307087,0.9096245878793484
2,46773.37975001627,4.060205582623981,5.692014954223551,4.213375524766446,4.265135077725317,5.3608087334777395,5.5950435820995335,4.928260558438511,5.608438504550243,0.7046316939146651
1,35216.80032513436,3.185451099447877,3.711868864720299,2.030810987176144,2.3941712929700647,2.4712679141009595,3.2158182326183518,3.2596028241832506,2.1974806770659097,0.6481497020301619
3,51116.41571538365,7.113456430431115,7.3043659082349315,6.842329958028306,6.2835820828581,6.541040583375306,7.524396210986618,7.6924419411969485,6.551207196440598,0.8333803083226146
1,37958.65304769319,3.6816966591783706,2.440846216189985,2.35730326350833,3.3865911644394915,2.1826034132134646,2.897470588725751,3.6846091711072733,2.74612341735405,0.693544722964971
4,65643.75580252933,9.353672595110055,9.461357088969839,9.711393040987943,9.057196824333932,8.384784527186358,8.742550280808977,8.649402870922414,8.207798406175284,0.9102760535441738
2,47958.45557873889,5.760320716791275,5.956768928917446,5.5000750750813205,4.859710247061857,5.984016466004006,5.64626781496437,4.982582845090448,5.5246336199538675,0.7926035335735673
2,41549.11940367466,5.774546643285118,5.051867029345622,5.146353989630992,5.5966779905456985,4.83078026112695,5.730621048346926,5.276110192997288,5.573894056434851,0.7086545617399459
4,65383.571568007756,8.816328001799436,8.521394718153802,8.978042690700791,8.65158931952161,9.855530797377371,8.275613339573868,8.143793833029209,9.671789995559935,0.9619217346604435
1,37666.24272212913,2.274868267503626,3.1469421355299954,2.5117372811519516,3.136213326181922,2.325799056385596,3.0853203739201223,3.8915931987815044,3.1677924096126366,0.624773033737632
1,39883.04567590798,3.260567311644376,3.381220712481233,2.949902931749971,2.148815202980397,2.4081176841970393,3.367284860972319,2.865483651324746,3.0144776417087518,0.6826805646493874
2,48843.97276385259,5.747492196817021,4.416560618848826,5.282458551728822,5.488808167650224,5.115626707630143,4.167197473263934,4.741724654515854,4.525104890942484,0.706147482703997
0,28643.496270606392,0.14990668838952148,1.438378695218845,1.564457720385551,1.3903848896311797,0.699065081758165,1.8591936334855033,1.8142007228996517,1.3103159345810955,0.5952508155769625
2,42474.60138146398,5.115846546169328,5.174865717768784,4.163364132519186,5.604759258593764,5.287830417149593,5.040219545434262,4.23657329750621,4.889126971311087,0.7047257200332899
2,48379.84601709047,4.229999053319648,5.224699818296104,5.4169293774911,5.7689519160331075,4.844093151440861,5.290914834633504,4.078521594774217,5.941552812154777,0.7241113268301334
3,51692.81277542963,6.053991983510404,6.611975859479668,7.485459753522571,7.516056534590837,7.623194474930924,6.356485496180707,7.370004824600548,7.936358993948913,0.8464184726067391
2,41981.07664548433,5.359270707881667,4.310533620222403,5.117944401849713,5.688979780254588,4.863118142342167,4.528869379910855,4.770005936210208,5.810410263635125,0.7756057886566216
0,21101.16743743472,1.3636992237443277,1.246899790611314,0.4286383914064025,0.6913091979234491,1.1446983648765279,0.24200243336240468,1.5289516176602116,0.7201782760286639,0.5951112717543369
2,48575.96530713787,5.201316089992724,5.172465978305143,5.07836917500235,4.68667472402988,4.642146400047458,4.527997443707777,4.137089223053511,4.735944910708119,0.7428042431294376
1,31082.54496451319,3.718445607803594,2.67602437542761,3.0054097636306207,3.8886016397996324,3.408081974877308,2.9847935305835973,2.7675142870707727,3.7053463280874315,0.6757310093817872
3,51381.1147974501,6.161752879586957,6.591787335091775,6.951420192773592,7.82914907265241,7.309468417931428,7.667259198914593,6.4706504240922245,7.458269863482933,0.8727162554445239
3,52458.87150082386,6.210520523397519,6.694488923324569,6.921279830934369,7.096994682210445,6.794002065548115,7.067446830040727,7.479213065893195,7.408721939636088,0.8571168895290907
2,45726.62409120641,5.729070875958895,4.97976667699764,4.221651132583039,4.733117570545292,4.552064205581193,4.488927196462193,4.454340220854743,4.559222022168232,0.769091917610082
3,58801.80185300403,7.006553439772526,7.949639470222323,6.3657849697147295,7.7320030605176004,7.228208749640598,6.089242149781456,6.91589066954871,7.666697223108952,0.8038066683066178
3,54182.28155255568,6.546105617676474,7.5271292440524125,6.194664176902685,6.646822264854732,7.886303298422016,7.243939671814009,7.637755102273424,7.158841144525886,0.8441577400897514
2,45462.85949191785,5.476313955970575,5.703479478330976,4.484955655335969,4.307270165788889,4.265286048053203,4.840319794733296,5.830781070928939,4.893731148477146,0.7785860694060031
0,21664.89399957253,1.788807445208804,1.0112991378070622,0.526953565461346,1.27898535001096,1.598233236691121,1.96870773363414,1.4452115873315554,1.7308442482161517,0.5474221145002731
2,42659.458558977916,5.379206572405924,5.052247223557554,4.4901517229860906,4.085243619465934,5.085983545616181,5.559519770823385,4.858456823065907,4.788419527564228,0.7873504584226949
1,31339.25762485775,3.583865193356898,2.408649322874055,2.421858136371207,2.758203812332976,3.0511193903477185,3.616725638546739,3.143971749485466,3.307851623735531,0.683363787656471
4,64099.188448670895,8.564994480390386,9.442091672602157,9.470844090969578,9.615327631389244,9.923368295151958,8.024470045760793,9.379379894304988,8.931810364008278,0.9863446030172366
0,25903.356586781923,0.5775507188210849,0.8431680115812723,1.6371307991962358,0.5904323913856695,1.2117495951371136,1.5555906658081142,1.7498652531482362,1.1854756123421124,0.51299966856282
2,42840.19530033454,5.728247760709265,5.484893717635423,4.6542184331451395,5.862630958147067,5.661035655497036,4.389226621350986,5.777147969520583,4.081092943296957,0.724414112456607
0,28459.958555747926,1.2297256973104307,0.8181107626252508,0.6102577833688978,1.9116493332332747,1.0289544977513931,1.1715917445766117,1.8619389829766941,0.9222303263527682,0.5029597273212131
4,69812.38351006634,8.468325503347472,8.217034374427817,9.688064699505016,9.631632601530239,8.499706734510179,8.894843144631437,9.621422197814764,9.112982614993548,0.9982800726863055
3,51201.54852314581,7.048323630924425,6.346107375571767,7.247847803331582,7.975286637984126,7.388980542916219,7.14320770115536,6.293595871883333,6.985438669499212,0.8236138139416762
3,50178.60056015324,7.371720942944498,7.623140156149367,6.586876649578115,7.061528223022876,7.846353808888008,6.266887058845993,7.495279066772486,7.694820745013637,0.8367093334482243
4,67897.76907394784,8.437098162501576,8.517232979117866,9.427224585173164,9.138399104277942,9.682460191220152,8.913783362822294,9.629184747126436,8.622247949583633,0.9274926447228437
3,51906.42677803345,7.309812816415472,6.528708845134139,6.6891856204663345,7.672333630540956,6.396727212480169,6.073889371903326,7.755742855352768,7.76815306200908,0.8039793622845418
0,23531.46592660859,0.08428969963553556,1.8587361800046627,1.1731112286843461,0.9856105115761808,0.6337782381243005,0.0819986963192616,1.8496337892356518,0.8069239398137809,0.5261258009610108
3,53942.312182758105,6.607383246008323,7.315271245733699,7.985268059975603,6.813440013666139,7.0337613479473555,7.31547626154814,7.018319627036895,7.389053464521313,0.8098195666207708
4,69165.99388900945,9.34794362345223,8.228615107768713,8.603188750432066,9.229507182349078,9.143206590472131,9.90339674694436,9.310185390248622,8.173445456014596,0.9394283086384585
4,66588.38215766162,8.298698130979803,8.287170540263869,9.861052001416667,9.315319021697764,8.387628228917057,9.554785837409566,8.019105553233938,8.400308167137645,0.9966824118336776
4,60406.094903028905,8.444398061284998,8.544734865440558,8.641304828569396,9.501791643392332,8.46002468003033,8.938311561141955,9.145567135384868,9.522332022282544,0.9698262372063817
1,30148.102407141545,3.758186580716779,3.1879913756532656,3.080573408749647,3.3364013945201707,3.5176621380708726,2.1117414801847456,2.946396762147879,2.024657371077281,0.6706900789807881
0,21995.680975302803,1.348642198863217,1.5056509398113456,0.9199675791980799,1.491443590526657,1.4606348334298849,0.0900402989142084,1.9246120893895988,1.9370554782941987,0.5453175933291255
4,63181.71940872711,8.997837420513347,8.548992886906394,9.566319124687872,9.349119341777504,9.678417629257781,8.315784522216116,9.803418597205454,8.38125780212643,0.9811304010689448
0,24845.238340865988,0.42178678425490457,1.741284074829929,0.12218539896398961,0.9608904770003577,1.8658596145604622,1.9516210078680531,1.5952078588667713,1.8026079724902464,0.5908284166917559
1,38378.394123088554,2.682819313164516,2.2183603577682973,3.254244608137328,2.2698691686729404,2.616522237805383,2.7973221328823263,2.113988369040533,3.0318900564525713,0.6961550006083821
0,23148.177560347594,1.1486609965747183,0.41519833608635914,1.5213338886976457,1.5708864578705168,1.7191899131411588,1.6868145837452901,0.8040576845666665,1.1291507337942601,0.5098990222746419
2,43765.37219271655,4.310625187809337,5.940929842285755,4.944289702764238,4.061558302775366,5.332023582552373,5.410284877897194,5.39208444438912,4.16826357594205,0.7879644008646478
1,33293.379300096574,2.963488159796378,2.2694897273073154,2.2105852130756105,3.985000183522679,3.915540847783599,3.2108573184321325,2.059321487128562,2.7304375083147354,0.6225082883575861
1,30089.653360329055,2.817948788276045,3.7762226154476215,2.4896100269696264,3.6569169798793597,2.544148312046832,3.8956522233074833,2.4716275835056023,2.312437721561003,0.6397266901990833
3,59552.015391181194,6.9533746828552365,7.407870150808191,7.359344740201728,7.34182121596261,6.539343003279051,6.460823141238044,7.775014380236257,7.0518629887218856,0.8345477194712027
4,61389.958841364736,8.211121642560599,8.146174181283413,9.790874771000631,9.933213543708906,9.408586897385453,8.909779324938308,8.259561534598848,9.101464291343898,0.9675130040086795
1,32876.67478203247,2.212994174090057,2.967413657799888,2.843217214000977,3.2249405629124186,3.8568215480765526,3.729445931349191,2.102747008677288,3.4193338991686204,0.6597924540233792
0,21293.033020964416,1.9282219054926426,1.0379587062896127,1.1208240701565184,0.11286576148869609,1.6491116495728693,1.1035226152844875,1.1611715125693385,1.7565563158463666,0.5109104874768036
2,44905.431561567224,5.958735467449538,5.864279262831675,4.456770073453724,5.11876434802904,5.454079115586712,4.492890279252222,5.892929230855561,4.936359632539721,0.7782822629514516
0,29321.661149424992,0.8523293158236365,0.8422091861543375,0.8244266280737429,0.5544083713138857,0.7746183961147766,0.4178328336845536,1.6692494798172772,0.46672074016121323,0.5439645401801496
0,21007.00717625486,1.5779909073016747,0.8935272309285518,0.673579615540983,0.7389550559688736,1.435534669403948,1.505762002084602,1.9495450094419111,0.667143322883299,0.5002221843329646
2,44408.96923588496,5.311582853846154,4.224967509572757,5.311051095943047,4.919170311700058,5.602191152861629,4.025577788504178,5.507046307392499,5.694179625877874,0.7414503266860831
3,50223.74845771578,6.233833709236778,7.278345126875325,7.969397903350222,7.549201492777567,7.5065713595812085,7.828384154805766,6.874739548169143,6.291726970157523,0.8516331575747191
4,67708.98221386148,8.593357314669396,8.421793951778193,9.626606903971373,9.005858428741913,9.353621596572246,8.036835976230407,9.893232879179749,9.254512156677364,0.9068874685208229
1,36412.26143554425,2.627302817289041,2.1550665164474134,2.3843291698523705,2.949360581650158,2.094262503381406,3.2619780937614085,2.8532665569066236,2.0261717676856206,0.6151135259416202
4,66996.9866370715,9.191548869718448,9.993838000141588,9.155357186613534,8.603944275483691,9.319429866229617,9.209495922884015,8.700189232688489,8.491338656908486,0.9993572171490861
3,54723.36360895733,7.15995342462894,6.539259255925611,6.132823429896803,7.079744483705406,6.956589310965821,7.156822302109562,6.8963918355348675,7.182816995002919,0.8871195402022486
2,49076.330295564054,5.847017387405511,4.282106330257608,4.493830973685271,4.496781708870631,5.9231385430993715,4.948686101733511,5.627947908764929,4.9128240800053415,0.7133327419346648
4,64095.574508726095,9.580072627952548,9.398980749194353,8.344435352120781,8.521987630816456,9.214379766754142,9.704860665377222,9.835387099697776,8.987098980486463,0.9580309399696256
0,25140.85074787077,1.7136953292059474,1.6433643118438037,0.6710910752789259,1.514517550289041,1.2164545124705985,1.3186657405809685,0.7153642199193511,1.321124100919212,0.5379243297217343
1,36952.892222706294,3.782457227222019,2.128154986252693,3.3576279380884273,2.68509452901818,3.9881103747394997,3.563724562998787,2.924494913064525,2.4691720488371347,0.654374040869992
1,35205.6064109546,3.6025533451099605,2.210786614939574,2.9987866338336535,2.102799345878224,2.187175579561811,2.2310436119583796,3.796654646608766,2.5616098806530045,0.6470535193567387
3,51893.35647916328,6.665762522114216,6.1803476471640915,7.865818519658435,6.687354571789962,6.552632570200705,6.099797274914884,6.094087329057338,7.3689164148556925,0.8048148925025685
3,53170.70618044912,6.430025942669,6.093918606645023,6.425497679697017,7.277144415733238,7.312158877938051,6.057057017859558,7.567737388227703,7.076582815087738,0.8315420310990783
2,40922.94468138805,5.143534676042094,5.318912957268568,4.728418292507881,5.627971173354645,4.630472512068749,4.294411970947186,4.908435516468678,4.029173648517656,0.7125520582028126
3,54326.13497217298,7.379136632906637,7.176626379478728,6.659705153584939,7.923873362784723,6.692300295858244,7.334015780508832,6.753036702099342,7.340655590570883,0.8488968092290748
4,66093.92093086329,8.773135937926332,9.325613313119867,8.47192725191986,9.492440842949952,9.785289879594217,8.988043511482342,8.893842583673678,9.240184081504555,0.9907316719979543
1,31185.29944269141,3.6966772999290205,3.0113343265483623,3.986341538252489,2.8577032188336737,3.1587078100795933,3.504504512324142,2.8373813510031596,2.1572151475965473,0.6995532772569544
2,46305.87121470129,5.921133185635966,5.635015370811163,4.774451090886108,4.598238558409915,4.205731165608309,4.383460673484215,5.513237236375612,5.495038989681972,0.7944253068482472
3,58928.72139752109,7.138791452274704,7.093336604997151,7.881017960999197,6.2592599803417786,6.621725171465243,6.733926083940923,7.855895044488311,7.044202917894141,0.898569712497481
0,23377.237329855197,0.9131841244324366,1.8374938695992498,0.7809469477059789,1.2553728688922288,0.1521167529988361,1.77699509709909,0.9829116508931572,0.40949456791391925,0.5015246315780355
1,32220.3309621882,3.685774233885036,2.9712970650079864,2.408183357481322,3.0197666282180124,3.1122598668942905,3.871429092057067,3.6654675715650225,3.1187127362328546,0.6729446978444027
2,48930.06063841903,4.048539093978773,5.581317322423198,4.238412661365422,5.355403032888282,4.346536392751979,5.8434583099783435,5.463889071424477,5.190917028342007,0.7272948810176536
1,36919.45235897548,2.258025231668496,2.814720707367268,3.71112638635101,2.474266312910139,3.7142303000502124,3.6366100884015253,2.6613615711129537,3.840237458380474,0.6865617978269136
4,61053.94868056554,9.691315318012535,8.870447789552886,8.064195280970157,8.64728833621989,9.154628052912999,9.376471757195784,9.174627629053095,9.484288851102342,0.9813733490624043
3,54081.11952061732,7.464057171295985,7.697984090475834,7.9287891766785625,6.584190698997278,6.118751283862189,7.827355788054927,7.333631350031389,6.603848708982398,0.8423674575882955
3,56740.895997545485,6.832273396408652,6.215319670715327,6.836382423571097,7.595303684348821,6.601751327248638,7.428363183665278,6.046998743780926,6.236265935128385,0.8473260675103158
3,55743.83874975455,7.77770371544881,7.129835509966416,6.494748702168714,6.342459629726694,7.232675334472254,7.907872497450987,6.791911102448481,7.706368144161562,0.8265091668992539
0,26185.47119349873,0.7029165752907742,1.4526729355575712,1.234892264430725,1.216944234048991,0.6709966363876565,0.04957666407377692,1.9852763516949137,1.692135375750892,0.5288804036220301
4,65671.35173973926,9.267690715733835,9.500841230834107,8.265825983672373,8.102710031518214,9.026353337187912,9.843284171789154,9.274512854140188,8.350620029447914,0.9981174423360485
0,27980.613653048902,1.268668940651832,1.1829870543399508,0.14429114713271152,1.0990551518034393,1.8187245893654713,1.1114810722787496,0.6684881385835522,0.12426237039577326,0.5888852888670174
4,63204.269567969786,8.368663785228472,8.896128968319028,9.655566703819133,8.127827951506111,8.700071941012556,8.223595503640917,8.500048078801456,9.423729299632077,0.9191868972114975
4,67084.62347899363,8.569703472328117,8.521564887733515,8.849341549250653,8.351753181575974,8.671745724939576,8.42982253947459,8.418963204201512,9.445163661672968,0.9275524677864934
4,69910.79442494284,9.832013845392172,9.818852470708244,9.036509824209064,8.226050604107124,9.639513682625397,9.704318567829826,8.803282817930414,8.354287507410758,0.910864799306226
3,53899.5885778118,6.3668297075868345,6.739575895042651,6.35339201775013,6.6934507077668535,6.63751304583354,7.012233909693032,6.386531381215219,7.336423719114911,0.8988870782979692
3,57910.48314554793,6.347149243695249,7.597984177066691,6.122848489053885,6.687462835415458,6.155916688280785,7.965635446990473,6.270372364107057,6.557847489393858,0.8907209850530547
3,52461.09237136171,6.9592309474677485,6.063331225925273,6.735552265303694,7.652838561456512,6.36188990847499,6.235062219009942,6.728126568853918,6.521234055937608,0.8552097986987398
0,22818.96712284049,0.18439473647568194,0.46433842937321823,1.0122925047601787,0.4513749027610574,1.897600501592602,0.8250069278002583,1.2139993852915867,0.6490358681806849,0.5692893103947125
2,49348.63874183543,5.789252377968747,4.691169585768245,5.530861243756056,4.172773483547954,5.866585585155443,4.66374888616152,4.292798364172256,5.040792733033708,0.7747946939590654
4,60259.38356248689,8.200298276624942,9.343148126620408,9.002104000470927,9.20702358162826,8.449624181556295,9.032270872129843,8.08868654772572,9.608907846657246,0.9203811227460225
0,22174.27344860829,1.2331149536815889,0.638661614323782,1.5650140353718058,1.3749013992000136,1.1070037461973716,1.266875637739437,0.06926563612738312,0.9972875017792524,0.5934666337331157
3,54829.20697812003,6.679563712890636,6.082727601638615,6.2308655593486275,6.589647232042908,6.2747362008460055,7.323258938763309,6.534768504871937,6.596085391248149,0.8526742713721617
3,54018.47621704186,7.608545770942068,6.347735032108032,6.127925544087903,7.205628232722754,7.349355257023071,6.002591759823556,6.380264581032604,7.767948597423699,0.8092451537500427
2,46291.69731235031,5.179621491535077,4.518330704738652,4.317721928286903,5.552113136013288,4.370611592019621,4.177920867563136,5.078510720580304,4.110179914884729,0.7397082607833669
3,51927.22050360382,6.776612282158876,6.352094959871638,7.544024253777457,6.695105878152225,6.099580845843208,6.070127667311904,6.911440374101799,7.5941829677961605,0.8601646556176568
4,60705.470043685316,9.967745969089622,8.407449120282267,9.518660461677403,9.050707679866223,9.649793614417598,9.729198292796555,8.649533228678038,9.568763515843711,0.9352823191466704
1,33693.33397804757,2.1324619769310615,3.537913881346709,2.282735609021283,2.29326654734464,2.6508007654472516,2.626584506319311,3.6670856683019215,2.5070936203086864,0.669920442775183
3,55243.55242144181,7.155572606461353,6.82406728790092,6.061977316501359,6.0472936021403605,6.217044807120194,6.734126883752729,7.0098939859930525,6.396590365040559,0.8882049980407956
2,45620.01837084912,5.97913662308809,4.810358489335851,5.370563872424331,5.962735949621659,5.6678079017244505,4.900742497893385,4.183059984168199,5.749401122991195,0.7771892124382133
1,36014.935235424666,3.381905286426034,3.9332126733189723,3.7105635664859546,2.59946170107274,3.524794955092297,3.6986087945071517,2.591528708147391,3.117742587120649,0.6642658020097304
4,65486.61995761555,9.479539263284385,8.8934036758884,9.508215391020364,8.557804101443644,9.367516900863937,8.02833252192427,9.946678532393182,8.092022715262829,0.9512157481411665
4,62457.51970971188,8.064182289158971,9.85531626506479,8.405597961230157,9.946490266346176,9.822497419689059,8.2372365487597,9.95395464151603,9.781665032934285,0.9254463485787914
4,67645.49735969002,8.042726326193925,8.59812619643336,9.167535794450671,9.456467047526234,8.978452173741271,9.3703262442818,8.509343271094238,8.698011968711347,0.9454946164997433
2,40877.80261739399,4.072220223964385,4.801252519808346,5.514731441251082,5.170595775880966,4.256112995173595,5.927785045415194,4.334472257589828,4.684313107620053,0.7292952907138177
1,31983.53879552183,3.983447804352464,2.7925667121349242,2.511657409094079,3.3986467901867137,2.122692819790239,3.285572842594015,2.991376292434489,3.2865758743197464,0.6934023381089724
4,67393.78009019114,9.959039521481703,9.092157664629289,9.055441602738906,9.419853133390806,8.636882035919317,8.522246936935046,8.962929836333693,9.322621885597151,0.9907311156986661
3,52797.261341052515,6.669017851528523,7.168494581707904,6.628920807947541,7.526671760585965,6.173661660274832,7.039728857573235,6.820275374538034,6.70663224165683,0.815582638330358
1,34934.734416094056,2.5819636325316577,2.496250058084538,2.451150834654042,2.13437846283984,3.0710188806941705,3.9499609511628684,3.058714454987906,2.2865578557937614,0.682262022119422
4,63271.97740855559,8.291917491035688,9.587168500834238,9.939178653541704,8.825662839565776,8.028998035646316,9.056153093135581,8.464390757036401,9.104539526739345,0.970291469675574
1,35069.81211616003,2.658280598329517,2.993051909353585,3.8251639207738526,2.590260635666033,2.8875266030187516,2.747015259456405,2.2298586830873743,3.2503583293504805,0.6975211720560605
3,53466.55799947365,6.740299861094541,6.014087107037615,6.891335461902974,6.141139277034011,6.356920579707171,6.76685110967744,7.14092291695287,7.720444730117947,0.8463306568600178
0,29942.079899060504,1.4965656335180673,1.1826812666333604,0.27355612212795277,0.8251979936928575,0.7365360877343163,1.9340670171834613,1.86519599356475,0.9688799747301318,0.5722174371414384
4,63574.77589358146,9.73258710583947,9.596118883058272,9.455814606641297,9.232346970826294,9.350068149541379,9.437833053463411,8.275498553240595,9.291392159136443,0.9517883920128376
3,56270.494173976454,7.493470239482776,6.500933475630916,6.511402260256441,6.356995359948837,6.701927542101403,7.374345711244095,7.409629448462924,6.10881765563175,0.8069400496692356
2,48883.43217650877,5.292950202191145,4.075742018723852,4.337035611676189,4.610053487775708,4.68267977440043,4.464108643381493,4.87579337476077,5.789045800412324,0.7046764749736767
4,66379.34994364751,9.531800156177596,9.614357311301445,8.76305803547637,9.278341643834308,9.981501465679004,9.11896927552715,8.587953179457608,8.654431626413404,0.9122111442879786
0,25658.572551096084,1.4769949583036106,1.9525534319432543,1.0596996183334781,1.1586493151144268,1.4376294454525724,0.7134903970446269,1.7062184367848516,1.2644422486846238,0.5296191063852417
3,55692.29454756208,6.95149938746079,6.1531272293298045,6.1948806596408295,7.737570926346448,7.0277234237001025,6.480403051707899,6.912983389074364,7.832103262626483,0.8259113105811876
3,54964.60710923385,6.671702804922716,7.8760736146514425,7.143492946097053,7.582461939300767,7.158751301995159,7.791104572028209,7.16662402813598,7.621051568729374,0.87283266687059
1,38075.80401404455,2.565561433755199,2.718548823952124,2.030696749525243,3.931222104572059,3.2403652630376216,2.766311617525227,2.886112573879859,3.2754077149557315,0.6715922734922124
4,60504.24078361382,9.358710919025564,9.882879217176175,9.783738121186174,9.194386620226755,8.049150797881683,8.565574324942796,8.162499163339106,9.40721565614017,0.9971394579849372
0,28851.299079293276,1.9186082488904503,1.2976786480048936,1.8414833785577331,1.3969347328232526,0.16052918105049518,1.863440793216736,1.1898093738003719,1.8418102319299525,0.5310390825442396
2,45862.92220245643,5.16210943787126,5.780488624896827,5.466141547023703,5.721012517628806,5.298378702713304,4.394692792912251,4.8376819500762425,5.62418636029359,0.7938452083780594
1,38488.73221255749,3.8250530049445324,3.571666050102827,2.9330988171483554,3.679984889650536,2.7289377176966276,3.4910095694330456,2.1735132121352594,3.2197181210743135,0.6612850603487734
4,60103.927025442084,8.028458741945895,8.055995485641255,8.509792541126622,9.437443284052469,8.11088808046385,9.305494288928525,9.19162346883795,9.317405412419253,0.949530871099012
0,28692.764039616177,1.5889412934720115,0.13088500465010777,1.488224181422793,1.0005124187479502,0.5950264921032522,1.840968856744571,0.019741864078455018,0.2945368483304238,0.5667841377813215
1,31201.37519173267,3.7072053159201594,3.0514892102370883,3.863594403904127,2.5464137764614576,2.26056684084278,3.6640942751345564,2.4170407765091846,2.9403353595411996,0.6702755451585587
0,27212.180063923992,1.2619876758873916,0.2592380396898253,0.31706740979487913,1.754431507870812,1.8326276844526426,1.410590435879283,1.5621390738104248,0.6019952953673329,0.5171929028859241
0,24165.21392887844,1.8681219987234592,0.9220684783143029,0.931643978595396,1.55331088447461,0.40585078510623007,0.6291433213941913,0.07585484971746892,0.8639412689998327,0.5751715503535257
1,36810.72391097924,3.1798259857625992,3.9092605971289354,2.6305232720718563,3.6758139039169584,2.287382394788105,2.991138022541098,3.2933641961102778,3.3244937470615126,0.6725172764466976
1,36281.89737677364,2.481073805053499,2.5895145751089688,2.71348357809182,2.2815786362944084,3.252337634177233,3.8889915226943597,3.899413892414648,2.298302187203511,0.6997532283948779
4,61633.96547067242,8.431434458896389,8.977825427631482,8.811515562645866,8.62962575637855,9.043823860553665,8.046405261162986,8.342384916346013,8.034751927322514,0.9911947780672475
1,35146.137644475515,3.1116725333854305,2.768519260136139,3.903592688742677,2.8497700757993023,3.151864908071584,3.588663647640078,2.834223720419149,2.7938488064654594,0.6684660231684291
4,62772.304731945405,9.812967860992423,9.259653928496498,8.517274335736188,9.67670394460112,8.87189629608063,8.503620700907758,9.150995394741997,8.644368628976114,0.9712363713096652
0,25604.368428480124,0.14473589151015398,0.38768986130311767,0.9853516781870133,1.785773345429311,0.9343386218642591,0.3700338865875834,0.9008316774676886,0.8408641194034145,0.5945985633834585
1,37380.03283052844,3.208781024421822,2.519878580268567,3.9029749433235805,2.5697854285105723,3.5575951116942592,2.4644492288446394,3.2407553723635347,3.8624418407379615,0.6967178272984175
4,60812.58414581838,9.53960694596405,9.71753570272802,8.952113780436635,9.372858334531529,8.439844369651334,8.119501982993695,8.808195050333996,9.414168202429687,0.9826965197215127
4,65157.62423531026,8.230804139247137,9.622672447720676,9.727199043842907,8.155628412305127,8.793058605662468,9.983959648572336,8.29700825804384,8.65491754919832,0.9767393545507161
2,46176.29820762258,4.233539381424026,5.578379377741281,4.117529548650562,4.8191465439375225,5.915650769855898,5.73973828645029,4.178088719648912,4.358557644473406,0.711136582336489
4,62953.67453597214,8.732255993339177,9.541839218635792,9.906060836926471,8.97333821550377,8.37997140237209,9.042111937264455,9.488886312354289,9.236956588513873,0.9830322191480636
4,69530.03482796007,8.547762347099434,8.918874986923157,8.375062294052102,9.53126562979823,8.587547190083734,9.430206357114184,8.47724789904381,9.315152503019007,0.9253195678455791
2,45203.0282550683,4.396628317787379,5.4577815450644165,5.959870069462569,5.783944473674241,4.3831338485719815,5.113190725847016,5.694900625533447,4.96724536775567,0.7563784296019213
3,51825.17089845933,6.397388347222691,6.774409635744235,6.351153730517097,6.674566471648912,6.040990992716271,7.623157888901664,7.486054487643681,6.42552154924432,0.8405372470437835
1,31077.88261799284,2.2613380648496717,2.2014191603789603,2.8887318955899484,3.0554777798838026,2.539659850083341,3.6895303831140227,2.098906368684723,2.057110521673061,0.634560730063724
2,45416.59549165366,5.221708026163904,4.786749283297785,4.617228983145089,5.294896444735048,4.092934891924479,4.465580856306403,4.402422234127471,4.531321394934545,0.731025000146706
4,63752.38381126929,9.376251207168174,8.31732608845586,8.866462842190089,8.65737445789363,8.309370252813267,8.919495541300492,8.583985313119076,8.914340998580368,0.985542708065749
4,61925.47097768384,9.40587245375809,8.78170336126502,8.501049479851051,9.97107642634809,8.725364140135229,9.269695468379142,9.18896449765208,9.575868572884984,0.9769136120671844
