HR,Mean_RR_Interval,SDRR,RMSSD,mHR,LF_Power,HF_Power,LF_HF_Ratio,Total_Power,Peak_Frequency,SampEn,MSE,Poincare_Plot,Recurrence_Plot,DFA,QT_Interval,QTc_Interval,PR_Interval,PR_Segment,ST_Segment,HRV_Triangular_Index,HRV_TINN,HRV_Total,HRV_LF,HRV_HF,ECG_SQI,ECG_Signal_Amplitude,ECG_Signal_Duration,ECG_Signal_Slope,ECG_Signal_Kurtosis,index,y_grad,y_stress
61,0.9964196699958322,0.08382009489500468,0.032360120532387494,85.51141336194733,0.11850739591752085,0.320908484215873,2.5102268271991948,0.7036347116798944,0.3496297091640282,0.969026705104099,0.8743267625145497,0.30252022022275415,0.4453840677162047,1.019656936764788,0.35240314219863716,0.42012031332866134,0.18175901121546803,0.15115485616533142,0.15674581443068164,8.7033031538226,0.4983353560111908,3753.7616690795794,1641.3638375753535,1895.5709347107302,0.9861788597712271,1.9894557279251863,1.0760122458865318,0.030705659781988942,0.20535191754623683,214,0,0.6929281356768515
79,0.9703888032323946,0.08496913350741299,0.04513078334452482,87.08680838511906,0.10355776279412907,0.34531567443050265,2.5208332064475725,0.7399304615795842,0.36212617559255494,0.8165310123579642,0.9179764901834062,0.3596412962675014,0.48724678023937057,1.0529407751905568,0.3915248972551375,0.44774604970265824,0.1936034015566329,0.18456820541262148,0.16105292401871396,7.716199969578666,0.37131745432616103,4681.515175979717,1722.241742232208,1741.5143786709236,0.9628845753961955,1.9813002906904345,1.1796234549063456,0.04465581199021625,0.2850360457453604,215,0,0.8533178673424731
92,0.7830514369835646,0.13060107452647718,0.032521962039740934,74.19870371782271,0.048841165961004324,0.22657726400829725,1.2267582469444118,0.34595179532815745,0.1985969115636791,0.6349814878259168,0.6804400285075057,0.2693020540769213,0.13093001240092272,0.6576360283549448,0.3080869052284222,0.3542185281434124,0.14759473245526045,0.1435986706440348,0.12344936636607413,6.866170121463718,0.16931142848321093,2571.5563400034575,1187.317448389289,509.6201880670523,0.8309623479939631,0.7300337811230307,0.858830559225854,0.01279380922735028,0.1448870536742337,216,1,0.30569130770268305
63,0.7942182384978196,0.09682795354769243,0.030549411250259697,83.05432766087871,0.14440949764820937,0.3957527227810847,2.0600851572227317,0.9934103236283541,0.37102535838407164,0.843304406447001,0.8156479784868553,0.38556760853907984,0.3540311278462536,1.4976927510931193,0.3893753622002498,0.42925424874599605,0.18905852149937613,0.15926368801637567,0.16219808675357764,9.27245868024314,0.3697724028758144,4721.082236433602,1541.1754168431323,1814.18248569222,0.9223831076941214,1.7906681331481167,1.1383521224030062,0.034192596225975105,0.2288889179977044,217,0,0.4355407800671043
75,0.6070015829613611,0.15788516285662202,0.03011312714860439,70.629714087337,0.04085369342374996,0.20582803456021473,1.0596375460800902,0.21502915610099926,0.20986904676701057,0.515285325738099,0.5958853467754268,0.10411732666744836,0.2019997729118543,0.6794129070727675,0.30630091032169016,0.36299081790822596,0.15875239392386398,0.13534458088694434,0.1330964119236802,6.078820165583713,0.14003015962936083,1260.5528173176679,783.9308876707622,568.6278380269838,0.8548641537946808,0.6713714168079015,0.8353614289573615,0.013760564624187765,0.16390021797233995,218,1,0.10671037900338298
65,0.9457765314614384,0.07864754731502106,0.049871563456384375,83.65919435413575,0.14225408188677507,0.37367224265013965,2.465438970600323,0.8606553455160725,0.3137493354530032,0.9785742504656204,0.8552248156896276,0.3655996696742079,0.41851727148622064,1.128198575090515,0.38754395176556466,0.42160616210848867,0.18757639036178284,0.15432187179709803,0.16282613898620923,9.720589679071384,0.3166777771281971,4869.070941049657,1891.2041675129008,1570.5225682068233,0.9907549560175276,1.964639704916043,1.12871614977981,0.04510752282819072,0.25047160285197495,219,0,0.8581975503924272
76,0.9639465741855087,0.07896348613162756,0.03349767872389725,82.41602462040039,0.12401270005430773,0.3690206665020802,2.9265317740991033,0.9899000301416931,0.3017620002729714,0.9279289887516108,0.9234532574267286,0.40506582645364125,0.3790371015275731,1.476690867200275,0.3968742222686572,0.43501698642750497,0.1790213381494878,0.19954518295765977,0.1682611732662128,9.778925222466953,0.42938844343813565,4492.098442248363,1630.4774788872128,1993.8686060677956,0.9476073570715122,1.901604832149039,1.1034564983160924,0.04652646378427795,0.20072318020992244,220,0,0.09770845450353072
65,0.8576304737637078,0.09673600219190807,0.043452886870535806,86.72200663565113,0.10887158261247992,0.34233364424663815,2.0098081147139766,0.7469744128536892,0.3445692888625938,0.8487093091843848,0.9296280245729522,0.4708438131851921,0.39923977613355255,1.1068513968958518,0.37881961250999024,0.40586471173847466,0.18479882676184642,0.18921920440859877,0.19448606297686755,9.208110683133949,0.384632286520906,3825.460959532379,1981.7433911733578,1535.3877674033608,0.9553842464641754,1.7502317906452667,1.1066884295365687,0.03778045731657977,0.28096206649512473,221,0,0.7043374143930076
79,0.7275908525369478,0.12144835283103567,0.024785177255029277,76.3432935725738,0.08437146605603348,0.19505847059399567,1.6472545113740757,0.35332416071430894,0.2397967921350069,0.5131099172375055,0.5956465688318177,0.2886044231713518,0.13536179532597023,0.6528459728460483,0.33524292501899833,0.38057576611961014,0.12341245186174304,0.14697072311220766,0.10082016750568536,6.910668470569098,0.27086966607466717,1816.1309050094537,1197.7268798480181,500.320827085901,0.8017941621235255,0.5487507688510681,0.840227813061102,0.027517525556429653,0.1482275387411316,222,1,0.1869796839924177
89,0.7667286268287917,0.1504631676827372,0.02561055643710802,78.18315211654271,0.06601270738944158,0.21509349385348997,1.3734685719830488,0.3893373303532922,0.20535838197027673,0.5104804426754478,0.7377874704352486,0.10339388690718956,0.12207357373784547,0.5661062282591381,0.3233438653021228,0.3937395127690015,0.16527643346786097,0.1175845740663377,0.12568097286071783,5.4771452197056565,0.26754012693728685,2739.3026283151175,918.6370531345387,888.3872138786211,0.8056614675488535,0.5719058705065307,0.9123980811639667,0.018255046874302107,0.18653808060220553,223,1,0.7336486889354116
96,0.6998863539733671,0.11035595760837016,0.03640938032721707,76.408541364156,0.05437569297792348,0.16243762810691917,1.7428780757183508,0.5574214644225121,0.23449598991650134,0.628175480418889,0.6080327265774927,0.18754787972352716,0.26019700079517494,0.6586878188666034,0.3202360613172274,0.37968969714605383,0.1564388969644624,0.13797396510898605,0.10288974544412346,5.618418129197117,0.2027139808038073,2279.766475464816,1191.0778707795566,794.4717004582261,0.8030663534241668,1.1364252822263627,0.9408945940030431,0.029438475172493726,0.18127227196287282,224,1,0.642678788275495
89,0.7070051009197866,0.09470102857906332,0.03168639463525418,73.10398095295845,0.07728307648442974,0.1653258484553371,1.4900425201695773,0.3832586017773102,0.267166652181968,0.7434018437604536,0.597010926570306,0.23376076956092443,0.16922523051323074,0.690615655841925,0.3197612281956805,0.3778242183201757,0.15849224144697338,0.11573490412386318,0.1104708786002129,7.294724389012432,0.19336960762205668,1137.5443446477946,569.1753403700841,546.6888762887796,0.8699894879927691,1.2489682772311412,0.9862541504244696,0.018172281481219195,0.15244108324746786,225,1,0.6903954409094586
67,0.8260356183543175,0.0727629626259877,0.03405746351828469,84.99548701286375,0.11288285114955776,0.3324027955633848,2.840492508415747,0.8180478013355829,0.3105448638751294,0.9959601990264688,0.8573114048290256,0.3460612886819312,0.3930833380852148,1.4298200722940413,0.38749276976990815,0.406336619113245,0.17565234190103376,0.15739241399800313,0.1706590129024024,7.83245796106205,0.3049429914929815,4145.747805237093,1588.6654685385352,1804.4290446371679,0.9730152689638878,1.5994133027852253,1.0141459564030135,0.04635252802720015,0.22775989647347678,226,0,0.6357979250237624
75,0.7567974717378712,0.0732286361118232,0.026369039336116087,72.10461747683212,0.08541301645918213,0.229532911022565,1.4069880887901252,0.2509186707998997,0.22271018206715193,0.5050118275734697,0.5124892156143503,0.24517427722298968,0.15309604090793585,0.6786297668812953,0.3474435143232255,0.3781243233249115,0.12938783344524885,0.13799923621971177,0.10414277293007428,5.313106315512005,0.13946531538711476,1962.9708276154106,1394.6248688086696,910.7778887355646,0.885742210852271,0.790500219748468,0.8226448456895009,0.020585456628807515,0.19532155024874465,227,1,0.3966706231378734
72,0.9219013902180291,0.09683213165945523,0.04991238119245414,81.26195091026237,0.12170932959817347,0.37826550110555796,2.66779479280657,0.8298014601753082,0.38794131749554384,0.939083633197185,0.8572137884597013,0.46019295295356366,0.4546998068651597,1.461742677677726,0.373711790601498,0.44490949605178903,0.17100601816969277,0.1598758706754866,0.162046183047377,9.20882450990884,0.36436479938009836,4974.899956887823,1896.508105624609,1986.9987431052593,0.9930822240656868,1.8764043956946084,1.0821323130423197,0.037326492074091305,0.21109940533726082,228,0,0.6201932089031943
71,0.757378125374376,0.0947081926239457,0.04331301001251919,86.77894918496088,0.106556060475825,0.3838534907653737,2.665781803543977,0.9333704483461112,0.3700909381954689,0.9425353129218388,0.8127657379181317,0.37079877009525325,0.3453887753526663,1.2604616289503625,0.36202199178372496,0.42452908108004306,0.19188731694705993,0.1687047683480082,0.18108462275966122,9.244920658112397,0.34828637183949507,4168.166537829292,1887.3390517113721,1905.9165418174305,0.9871840998640405,1.6458872365740678,1.1366371445609564,0.04065310116132128,0.27019077423792076,229,0,0.2346537391904744
85,0.7570195428191415,0.15436924504111182,0.034741270352883505,75.56925102390207,0.044312515222517466,0.25550710283702066,1.6814070600384377,0.2348241349631488,0.2349188471471174,0.6269176782635584,0.7833387522531623,0.23524699123814094,0.12397302596990428,0.9181040486226535,0.3439628769580863,0.3747574926830262,0.1515591427789168,0.10702587859032073,0.14421625437317448,5.32637832161365,0.297487651861722,2703.6643038931497,1194.5191246504664,567.5153137121491,0.819482535629724,1.0183770032056967,0.9766129042026368,0.010463838871589151,0.1103374227720656,230,1,0.2739372585221491
84,0.7197690800158878,0.19163132575191616,0.02140202960534884,71.08226646765549,0.07476690515492139,0.19486741974179364,1.3152098471611,0.4134772227482385,0.1141875303616639,0.6760147051765399,0.6180412232490176,0.1533514256480963,0.2557132879867867,0.5901831459292592,0.3414305193896007,0.39063457566888715,0.15913462748462692,0.11944196165613474,0.1023105574758813,5.977057428830774,0.21835759954098138,1984.2440328391924,1226.444130940962,894.2630990178242,0.8498811974765227,0.6092447022377948,0.9560325285679979,0.024880083451334363,0.16190958112635193,231,1,0.06513321459193322
92,0.6402197454885334,0.19932664520237997,0.03729082683164167,79.33310380348338,0.09413165740734272,0.26376370885613126,1.7338598702055652,0.2197854809056769,0.21907155596279476,0.5649380521691869,0.7124127011016566,0.11476928353505256,0.17411183164341562,0.5728286717137263,0.32941544424154134,0.39241825734577673,0.13156410122522896,0.13154060833292078,0.10927197597046698,6.473323132641576,0.17549741743352099,1052.5769469591978,1041.2291529616114,1386.132410655394,0.8815808370084187,0.729834131159538,0.946919213410926,0.028657189734481434,0.1727568360071299,232,1,0.6128276550522525
92,0.7180465318301785,0.11754152156623862,0.029991329267518657,73.33512353662867,0.04071426813087102,0.18084073785587,1.3302673883229161,0.6824990291714433,0.14400251973027708,0.6147542673416893,0.5209806093171545,0.2914043219598885,0.23587653378700066,0.7359255276224056,0.305077794297532,0.3917027688704684,0.15493951056423888,0.12952377362217718,0.11939417200690454,5.905855073033425,0.15482198174875925,2947.330120113854,1316.0882291456032,507.7724026897995,0.8684891973769656,1.0649083948598372,0.9511111126226014,0.018809490385885468,0.1306997109089983,233,1,0.8407949869761513
91,0.6815265715959311,0.08787955844546669,0.028770160333979403,72.18970127105801,0.06991086765934343,0.23163770659133606,1.1257149077846762,0.5136464837874198,0.1608169657023496,0.6751830181981293,0.7786317276751644,0.2827646057590525,0.2343015578593888,0.6853015060750057,0.3161955724775768,0.3802190659805782,0.12327882566476205,0.1390316542303107,0.11804971176015455,7.310816395402837,0.2836719329854829,1979.2235292052983,702.291266174001,1395.3034258738153,0.8025742256386141,1.0081090741088234,0.8181417248810601,0.01130814154700565,0.15376784925200052,234,1,0.37844998281777886
82,0.6939051084087725,0.11642440555764863,0.03222046823083849,74.96549813601831,0.0610004178586408,0.27064216403432595,1.475360357455649,0.2763484052232804,0.12592730042948527,0.6150305911704947,0.6033628000395778,0.2852739823223466,0.25871854421552787,0.7806403203567754,0.3301793104643036,0.39969856710700513,0.14493842015213215,0.10234547908729384,0.11442628674027196,5.674209559281879,0.1741464580773271,2300.2719540036774,908.9788625652134,1156.7277943789613,0.8007150552798573,1.357591015118983,0.9040358151022445,0.024812862186373054,0.16478620949437067,235,1,0.20867827218001267
89,0.6056622548805335,0.17709041149440857,0.032483841457925405,72.76997818454716,0.07481993141547455,0.2305513628523833,1.7510238591384142,0.2862270432242304,0.14973349723456786,0.5429508264153896,0.657201372735286,0.2957004766595456,0.23943655606180925,0.9735371548314946,0.3006727904207335,0.359069315390284,0.13672165588748458,0.13525255843871406,0.11211537951606054,5.439563538871927,0.12922832001861,1398.578431261114,1307.586019163874,1495.6336226022077,0.8113803528131066,0.6505797233089146,0.9379159788044689,0.02734143932416038,0.14633636947856585,236,1,0.8239296181501711
82,0.6420058699032563,0.08090085178280598,0.02264070353779991,75.34904086382645,0.05352744320425952,0.2861944077781576,1.377659910887321,0.48491424013642265,0.26425835696386557,0.6474983376614671,0.5415444826288901,0.1369396108822743,0.10777367133450005,0.8804431251664023,0.3021315456834249,0.3587228789693767,0.1522871008679348,0.136886197831117,0.11343294173860223,5.552377929093886,0.15565174147697636,1594.6613308053466,1103.689803343093,1416.1176544798677,0.8336773806090628,0.8698847356890674,0.8145444496763669,0.016473061723149867,0.15413413609570786,237,1,0.644126430229102
71,0.921788420549432,0.08440142131930257,0.0413303633117566,81.0816938755076,0.12227388415416729,0.3446599301348627,2.349082538265237,0.8255301880231884,0.3377799326202044,0.8927788040880854,0.9825747685952927,0.4553536817019289,0.41643152898012586,1.4476446466196444,0.3578539542190171,0.4333546580141725,0.18505309985533866,0.1751244997590196,0.15337158304428777,9.72601958064018,0.3400798302321922,4676.669371483151,1711.6660552555297,1873.5026428107421,0.9136600214435748,1.699913189428982,1.0603339845045443,0.0335402956322332,0.22893734017062548,238,0,0.8935296558693779
86,0.7425920015717612,0.10127986531972266,0.02551856595900126,71.32066810769041,0.07755598221092241,0.23824707682372076,1.3869527040877598,0.5871333720938567,0.289951958942571,0.7592565087664507,0.701891121178968,0.10684291724153541,0.13323623469419438,0.7079684721968393,0.3444101425750923,0.39946685881278116,0.12627454590616607,0.1269341178615932,0.10816633112685706,6.130740335397077,0.12660208855462987,2712.378405690179,569.2643329637904,537.5098008105491,0.8817584943385837,1.2957982550070253,0.8255375305232164,0.016741131984240872,0.19941007641103267,239,1,0.006243653519515502
82,0.602298494659623,0.19787054891754574,0.038099237603398284,72.65895242027263,0.06501095436960415,0.2342633178816585,1.3498390255067316,0.4729032428094583,0.10974897107075106,0.7326874724281504,0.5161842430508337,0.2783645575235565,0.293992907498538,0.6436799181908175,0.34275815646616015,0.3674010253777835,0.1425153826236114,0.11224963522445398,0.13033834499094632,7.195834819936731,0.1183132706156336,1203.9084499863916,744.3111287397669,780.2479158972636,0.8142792762011898,1.0973573312759939,0.8176391570089367,0.028166305023628838,0.13786758283380032,240,1,0.4011564532405959
73,0.7011451402373041,0.09489168598964874,0.039199633393562014,86.50866395254141,0.10105961231139264,0.3075158565338085,2.8154294940115685,0.7900479629337934,0.3066456525957134,0.9517919630885522,0.9613096870322116,0.3882552139743773,0.38381901411106345,1.0072949124216082,0.38055954573353395,0.4308209047958918,0.1887418542294239,0.16337429746175186,0.17210535337644497,7.548942452575696,0.48482116110787343,4885.638915076319,1980.730207621691,1966.7110968556942,0.9109805108900875,1.758322630231668,1.0995947126259147,0.03219421719151527,0.23545047221294965,241,0,0.9009580665647131
88,0.7848053740851466,0.17128558012210857,0.02692532083069497,70.30293226479625,0.052632348810270575,0.27501102580204617,1.4824720229900654,0.6814901240326358,0.23981543665588492,0.5457907373992533,0.6199501992927949,0.22665248222369883,0.18402147025384463,0.9427217638306411,0.345561672629617,0.35298551563877395,0.13618976191969606,0.10248068030968772,0.1199842635188094,5.645844046236232,0.11673034230011536,2158.701572471279,1476.392224739126,1199.8225883522805,0.886363039566357,0.9483807813051476,0.8846471435990083,0.023083158603021712,0.1480015275790634,242,1,0.6753829327306403
64,0.7501396034413663,0.08214175191488976,0.03738782328910228,82.40312310296675,0.12378103071541295,0.36147573887406487,2.7777582542329857,0.7652842073346476,0.36898820108350106,0.9955360176408137,0.8394771338310467,0.46171108256085225,0.41596381320603115,1.357819538511118,0.3807405670563024,0.4250515729506753,0.19446269879143255,0.17012766365827744,0.18337753232785695,8.223708672157374,0.46922062801619635,4238.284126196733,1795.3511460520406,1642.9084205324166,0.9840834976793269,1.5276610992108015,1.0225134452791707,0.042380763306172804,0.28640304512522735,243,0,0.4688661517211301
70,0.8965847229074975,0.0726294950858396,0.03319079913376847,86.59350303099251,0.12121981463742679,0.38375193153647735,2.97661571899256,0.947118964040251,0.3567761122297727,0.8114452814822938,0.8992371868777672,0.4919325122764894,0.46993655771998377,1.4795446441881097,0.3688872595929462,0.4264089407989344,0.19812307756390443,0.15277201507223287,0.18899959198016816,9.716214923153105,0.36200367394875466,3221.5085707120857,1625.582910314165,1741.3257407275985,0.9947514523358744,1.6034335876921504,1.103403086023463,0.041252689645272476,0.254718340386699,244,0,0.41454881866170945
75,0.7573044764781695,0.10731993632389819,0.022018953632720814,76.01359607278354,0.07558676669948364,0.1933225088576432,1.9263693370991795,0.5328862105303944,0.24330970998292403,0.7796054453974185,0.799247348262853,0.1259461505451096,0.22018592012074206,0.6231101766182683,0.31520206003687073,0.37623900480496325,0.16868309668829248,0.10326088527257922,0.14097468949282432,6.192229948887555,0.17829543671791317,1236.2402662643515,853.8039060213625,1236.8357550241194,0.8784892603102648,1.1956357619802491,0.9571969163412004,0.014560517546696647,0.15628674443027055,245,1,0.8951604772628787
72,0.7218012614830048,0.09673954619080896,0.030200208211182727,89.82390554517566,0.12710687546530833,0.342464397130905,2.1407999122096903,0.9127471497104392,0.38181125467745913,0.9167201546887525,0.8970056389879277,0.34584783255440643,0.43700810180448135,1.1203426601053466,0.36527783170805067,0.427850625988647,0.19278298237027533,0.18215399952480804,0.17553960416611153,9.844516388536821,0.49489236332454745,4003.589121894094,1972.8013959007678,1996.518717668364,0.953342957537062,1.6386118991772443,1.1550146374799355,0.03579917621431999,0.21357906583403855,246,0,0.8317950997049659
70,0.7231234035854381,0.08391442749183041,0.047648183728875776,81.98030946631094,0.13448178709575603,0.3391956140142152,2.5207037820396136,0.958036132419224,0.37944274721837473,0.80725925568215,0.8327431962601755,0.30630159505771987,0.36552609233863614,1.444034510231317,0.3836916747012915,0.4296542814062555,0.17940399987135786,0.15840830117868032,0.19678446189551674,9.538640760588994,0.4866049287962204,3099.3561380501337,1581.6438777513965,1581.4657277018107,0.98315280331834,1.5802651635156093,1.176313722140445,0.0487508582036727,0.29395680212121716,247,0,0.012311785450938695
62,0.8021140278000024,0.07960081949687177,0.04143357756699477,81.3411962270979,0.1234661648521735,0.3513394009208516,2.829037614742618,0.9960585107590649,0.37319420550777616,0.8449140344795476,0.9859965635323154,0.3820832190853058,0.3617213868542268,1.4262524254161142,0.3781209202716488,0.4166455921885905,0.19030173862189728,0.18159383755034458,0.18155918418824218,9.19761606029198,0.46626562559592427,4749.783219953221,1991.9043088928147,1671.0677824548936,0.9935741788796133,1.7434830058086084,1.1130293955668267,0.0346346856923689,0.2583177109190093,248,0,0.12109005744350143
60,0.9599159542754025,0.084293838137182,0.03663315688354035,80.56401357760791,0.12198278670295824,0.3809587270809553,2.0398390908380595,0.7748450759592346,0.3077032248153761,0.9811085167299131,0.865733026221089,0.39181263375108344,0.3142554815752936,1.1640802100718433,0.3925860850001071,0.4062972648892138,0.17920032215788204,0.19859745187941075,0.1873770315315547,8.529365365501922,0.31004122390299466,4856.190761755157,1713.7146703858978,1681.7199888254672,0.9389861423957929,1.6988002288731447,1.0442753356642056,0.04337355072863616,0.2775809616853971,249,0,0.5123153167984767
90,0.6892402441955088,0.14518347016122873,0.026494106685165282,70.4779970965775,0.05952429773977523,0.1780251749901629,1.5596149423545338,0.4397484182391298,0.19329819206738325,0.710586133198576,0.6379070876483866,0.25936781293693745,0.10117125957968379,0.6794995705030833,0.340550721884248,0.35484707215275346,0.12449656979443348,0.11718981342459858,0.10402941906177081,6.078543498299046,0.25909470640985477,1050.0066194246338,1023.1171981909753,1131.322035614678,0.801298158916529,1.1038491695704662,0.9786606979635092,0.016238376876707407,0.18869197956243794,250,1,0.11463620392780316
77,0.8081133459791042,0.08467107325922861,0.040155043037253285,82.94714846856469,0.12054607848469194,0.3846654913502294,2.602245929205323,0.8385995028381845,0.39194213159947,0.8872771749935762,0.9782826669195226,0.4661570588343946,0.4830778831243761,1.4959947202333712,0.35200597897056224,0.4000241070239226,0.1804132425608714,0.1678417427291494,0.18202427067849042,8.819887574522127,0.46708963782226515,3094.569445340839,1816.933778662547,1943.2988979745373,0.9450844642196297,1.7802156551905948,1.1880548352649034,0.04979239355983228,0.28597255976228464,251,0,0.2747640443660184
83,0.6015928809490902,0.06811199538450202,0.022694945302618147,71.6730137999315,0.07802892437379669,0.2359132849927282,1.2811530141139298,0.5401232453492617,0.17691675857204364,0.6556392462488444,0.6557519439503169,0.2450730305687404,0.22651439615906682,0.5600120258864552,0.34349442125134977,0.35776787890401057,0.16669640897276497,0.1225817698832148,0.10602946536157962,5.416116910249803,0.27450835640588034,2095.4391426432076,903.9176088418379,1494.4935977159355,0.8026661802242329,0.5003958463804612,0.9076850184025141,0.025189851658188277,0.19229321566909785,252,1,0.8349087092104732
64,0.9289465873776668,0.08776904113186287,0.03220284565837933,82.23818086056428,0.11252217008768019,0.36038473651812714,2.365081633233777,0.9375153644690585,0.3401671388808535,0.9776321664040218,0.969062356266021,0.4596978725216402,0.48219898202535616,1.4632902485420671,0.36716781821644384,0.41090219772123304,0.19298427715807767,0.1709660350140464,0.16782428971895955,8.96405997516152,0.44623758972062866,4859.916717824077,1687.2219862265758,1856.8251786612145,0.9859664306517091,1.8438305770372856,1.1718034699742268,0.035291131191487704,0.28680406886474075,253,0,0.38613926729539216
69,0.8224919028278354,0.09083961318430527,0.037790320518908176,83.40441080099419,0.14455275969209103,0.34373832424929895,2.4580238205335894,0.9651279996503146,0.3988355489716588,0.8734062351243173,0.9421547366333595,0.33565985616715116,0.4634283866456478,1.1709372371597309,0.3589827495154259,0.41942667203780637,0.17588971737511816,0.19299504451915808,0.17138451658610543,8.080669123434092,0.3276226358268982,4538.029253938662,1645.2774135591362,1954.8110078797947,0.9318197727705156,1.7326903126509898,1.146596216408009,0.04974940854151616,0.2658925543199647,254,0,0.4509145715438212
71,0.9277746199182528,0.0809401202870301,0.034821286917134736,89.90986169496685,0.11665427740469364,0.3823095580295634,2.752361442397392,0.9058119096244085,0.3599238858468284,0.9718333724652516,0.9808561673324012,0.3155530139715554,0.49683742265798936,1.323842709541497,0.35417553387531797,0.4155634013531913,0.17470859242873532,0.19969135361144372,0.1689875201543935,8.182195443047554,0.3353530211149151,4352.995574504369,1667.3885205582224,1560.6478345003416,0.9449457315368506,1.5567283001631385,1.16643340060336,0.04251918805004084,0.2730018138076264,255,0,0.17419101184258856
61,0.9710823533040385,0.09215517635531556,0.030313918111925593,85.23541593857081,0.10737619170886735,0.3923827206364653,2.792700450561319,0.7803985073690828,0.3513577402127463,0.8618385198618901,0.8502621403445956,0.4674165502913473,0.4895390563784126,1.3372486151033063,0.3722669236584784,0.43521085398761294,0.19338967654208294,0.19129478409047873,0.18825984528627435,9.798286270028523,0.42874189948244,4552.694420274265,1823.2679328508184,1817.5299900316554,0.9319963267206877,1.509226051478024,1.0421306806676376,0.04457107962773646,0.2637294800160938,256,0,0.6023140316699399
75,0.7485061665680843,0.17195941958211802,0.023515676316607635,72.26885914802945,0.07212749853756048,0.21324295468832777,1.1557260119233455,0.29831602123300116,0.10395974602363145,0.6316126704477577,0.7000458404887546,0.16847030032706567,0.1269511102363866,0.7588114130067276,0.3415745168835503,0.387820534991651,0.13530359976116169,0.12733867254975323,0.1323168914496478,5.657836617097681,0.268335695323634,2217.0328762426625,1038.0545108177616,999.8501199029926,0.8756616149611407,0.6105964898601224,0.9006387630176411,0.010360504662887704,0.16331285422442776,257,1,0.12031015039650561
83,0.6153271612950497,0.06488443941419703,0.02289865054219001,73.10830101027494,0.0951341658607413,0.20915162148502606,1.7688677624919729,0.3340733654828879,0.23748306660377064,0.7946569710246671,0.6438881711652268,0.12461003863325158,0.21005316294928075,0.8978548595356943,0.3107898066219734,0.3820580822307131,0.14061346296501998,0.10242544235254969,0.1397497180601549,6.829754535646516,0.136255140414633,1312.3477567520704,961.5793740383481,866.7936868310142,0.872644798976237,0.7830078572235936,0.9879265792924838,0.012578792990901144,0.1247058517346418,258,1,0.6302213916534524
61,0.717728167023476,0.08717928559346755,0.035136600754503707,83.30307687556879,0.12114280392834308,0.30590033339991,2.8674231218347286,0.950000686151576,0.3439043260469453,0.9650060624486889,0.9587342570611298,0.46278497524369644,0.4496155403264751,1.0543330892619933,0.3699363662359302,0.4227885215028968,0.19828844794085634,0.19772420743297844,0.1571173534481162,8.541418478079432,0.35657479785812696,3635.25727176977,1884.2640274988817,1563.4043686282675,0.9587610537394472,1.9102351529116668,1.110523479875624,0.04716138103438243,0.2558338946125864,259,0,0.7467358399211182
79,0.9696542164540742,0.07770230488929275,0.031850332423661885,80.19725746463176,0.10938054942727124,0.39061117514466576,2.0182053031031986,0.8043483411358343,0.31274430555701227,0.9471949742009655,0.8871330041403266,0.4718425297286335,0.4406789029284436,1.3155584227152157,0.37390222972735243,0.44005287526677617,0.19080441891833066,0.19300229001090338,0.17470533099796734,9.51892484752056,0.423783728466883,4210.131827037339,1970.504647527369,1841.8095963406508,0.9294900143402777,1.8812167282635492,1.1670460273344556,0.03550383177963219,0.2874076127069379,260,0,0.8736089114076886
87,0.6432120232489533,0.08227334324360834,0.022261059356690205,74.69799220678533,0.09006267181938446,0.1958584498954844,1.203284085344111,0.23467583550929833,0.21233266738859585,0.5821707413206831,0.5320945422896168,0.19849034097241297,0.2501284739186802,0.9143793560745777,0.3109223935788435,0.38624980142806814,0.13709136823720122,0.1225764427969593,0.13105904550919134,5.003413412097381,0.19708085536214964,1435.457923100647,1446.952197900735,572.8198856289355,0.8163787324272233,0.8655501529070974,0.9829693750762529,0.022954957487838174,0.16131879472044033,261,1,0.5824478862881907
64,0.9622680172415055,0.0827781312540082,0.03398022588830377,86.95196459703212,0.12600097731447618,0.3256520427325808,2.4960971064070674,0.7822841128675395,0.31643993051752606,0.8051802614957946,0.815880591020536,0.35665069435438923,0.4442087350715924,1.405829213530061,0.36763539151541724,0.44319380389657814,0.1758490192351736,0.1695908947156604,0.16018408825086872,8.537584333890027,0.34152283312148707,3417.2154542464236,1740.5168292585354,1783.6263469299017,0.9936746651643065,1.6462092277194253,1.002107569284227,0.03733291198376406,0.2540567458184045,262,0,0.33195445306080396
68,0.7000565198669745,0.09984052495589463,0.04999698488972801,81.20250986570734,0.13399892743253808,0.3053330068206746,2.4609555141131825,0.996983683022717,0.3730663621726057,0.8962514663715109,0.8779095027797876,0.44673212780261295,0.37588380237230967,1.3770739923732211,0.38923831056339864,0.40000728838036265,0.19647178209130614,0.17235856893002477,0.17260004690268826,8.788621979989319,0.49103879605809697,3873.4543461614294,1594.8637277733549,1761.7711622055813,0.9355547239244572,1.7065865710581303,1.0909990370858813,0.03018294741951154,0.23690965681992565,263,0,0.8516767392852357
