class,math_score,reading_score,writing_score,science_score,history_score,gpa,attendance_rate,extracurricular_activities,class_participation,homework_completion
1,58.04692112855173,46.929026146861204,52.01684851731828,57.85355306689803,48.01388863185564,1.8319133125709606,0.6922824964598371,1.5956877349680623,2.40631297637998,2.4576231527130776
0,31.609779036045893,13.563073935475455,6.411738952833148,20.0872456615651,5.55039861542054,0.42135708774560676,0.523691511896671,0.7937576531077537,0.28630524569805194,1.9959325996155675
0,16.293263593903696,22.625287711717146,8.424099705300332,25.83059802771747,4.610369161041472,0.8924325383271642,0.5539604735013326,0.033380703334614736,0.6587429792888853,0.8621704357180362
4,95.64339223182174,92.91458417657897,92.82886072068555,92.09578481938338,92.99943256813792,3.5589936041621977,0.9158927550170403,4.717628396869415,9.15797783199738,9.863372005017391
4,97.92912474216648,91.1727176955391,95.09513270290836,94.1734033516,99.9534879642722,3.854342359405048,0.949699969892757,4.252097065113976,9.204725086014772,8.86159610572755
2,65.46023991080064,73.07365331314271,70.21609774355095,77.24835080539536,66.52993895032797,2.3481989822136606,0.7090114120749501,2.9478512885341326,5.175535570325479,5.856279562243847
2,72.52898736456223,77.02073877070045,76.28589038695105,64.25879095264686,78.7291278071021,2.101335484132597,0.7941728069950474,2.5382202213611085,4.235217269266308,4.671370882959831
0,33.11737299407427,37.26432381863696,30.12040802750502,15.622975103698753,15.690485830707761,0.38666455680200384,0.5638056458282615,0.033386182631281125,1.2004508217209922,1.5210859693116134
3,87.07454791732901,89.72578417659476,89.13735675109942,83.1807654442813,84.39009991199609,3.440107812242784,0.8854216741713677,3.403430618782555,6.81949377371477,7.902004024818033
0,19.179225247640026,31.24467384836056,33.31606891298386,6.044407394591205,31.88251532808918,0.98053387128864,0.5998295174181906,0.9663118582194857,1.806105330505454,1.2919613563915366
0,23.384334382206333,5.588097131676086,10.155101932226188,11.588716725101422,3.745533097898268,0.3927998571004826,0.5182665994705378,0.7303729932442136,1.8239683922153889,1.3551304515497522
2,79.77351086291588,77.06223648473448,66.62593538608,64.65544567150434,63.64626647187279,2.886416387806375,0.7694143414959649,2.300479003686462,5.536347653367679,4.205772490644103
4,96.0198779464721,93.99960073382474,95.00423243632534,99.23593630461328,99.73840264975215,3.7548272081209393,0.9886986293506859,4.575267294313866,9.406214302198448,8.948439894327802
2,75.71235508037287,74.59822627584727,60.28542269127289,74.82157609085591,70.1183467992139,2.7170150376639413,0.757593816741179,2.599101355619596,4.229905434634946,5.7735108121735745
2,74.53209528755325,70.62536009921672,78.07804012567442,66.32203163565649,60.88619364417261,2.0453714222738233,0.7639696378366561,2.0233481607832102,4.169388423173395,4.4818196724614365
2,74.02981231058726,76.57212267297567,60.886884251246784,75.2667810648542,60.94761466112101,2.5573119719840234,0.7407671089517137,2.178833361249222,5.681667381828172,5.576726026996626
0,28.65476220456174,17.020229313587546,12.897650832665452,0.8855981213548558,36.28962735109571,0.07016193621099043,0.5674760833716513,0.5517769383122278,0.8540316329149102,1.3514197716078822
3,84.54409751281464,80.6179381074002,85.69174791196407,85.2652471077114,88.73365089558718,3.1343089785469,0.8395577914696124,3.402752558490689,6.902724550401892,6.445971929481075
0,18.96640698072501,22.272948435298833,20.71365554427463,10.013382549386925,18.335964277804003,0.5668143258686786,0.5476619638151449,0.19003781452016077,1.6955861800260608,0.5655824105359288
1,49.35725474721565,43.42581109335347,53.089197856517494,42.286441436170286,43.26444171889197,1.8071637664216804,0.6102911742622824,1.7726687348641699,3.2428619181215765,2.8551218002413945
2,60.665092144252164,79.31035264705845,70.55040350588418,77.67517056676976,76.6056921272496,2.5608936438039107,0.7007808400180381,2.4889948806787627,4.358814481804211,4.250258431041451
2,64.82130660664647,70.53926131650984,64.58002851406069,63.98681068525145,66.492002145593,2.93619154111521,0.7055151124138946,2.3099731423668493,4.422026457974721,5.826742594316414
1,43.09128013299765,51.07117587674521,44.02156375587744,56.44782185892565,48.38116797326191,1.8103325075758354,0.6192521640937602,1.161677346415746,2.0127543380696693,3.4787152101441112
2,77.72890022794515,78.14531425629636,78.14494138150997,68.26445354983542,73.64952758098636,2.1562401461051026,0.7456603819595066,2.611163362791631,5.421340187883129,4.729928200007159
2,65.49938732905898,72.4917049030235,65.27933473471185,60.28581540081401,67.0679670681531,2.3889584856279376,0.7020994070851454,2.666261302661371,4.97122331698897,4.599330990609923
2,62.768852689310805,66.05458754379414,65.61954467759027,74.6506565860205,72.57339853396586,2.668485427306779,0.7155936639154232,2.6695972165770954,5.899927825674063,5.379157740624755
1,42.3953386382177,45.921892338267426,48.25905792200689,51.927195164387356,57.70565420885168,1.9384060316092901,0.6781444603884438,1.2202873602887028,3.428025602496536,2.848441843905482
0,27.999593382086346,20.063145996258246,5.577533085998958,13.766875326712773,31.8949307509791,0.9877158687446709,0.5762166558262047,0.5953384072223521,0.2063053215331334,0.45867314381014546
2,60.12166621829918,77.33216457858317,70.1454568884648,65.63091867852526,67.63222147734321,2.763186437962807,0.7789730291675501,2.9054064648584275,4.323082919878539,4.860301505947515
3,84.71304401756508,87.94729340736279,86.65031761702132,80.73691252370435,82.87936554703735,3.286884652789682,0.8921540943196774,3.3531876007629875,7.003449293566652,7.742593966445145
1,42.377422111963924,59.254811721136896,55.72000984154734,58.82851189670544,45.71020897479118,1.756609689737992,0.6119071000734518,1.2107669326418442,3.8497483373254653,2.1372132730799267
4,98.49663377635905,90.71886122852203,97.11454241864229,94.93984884692085,93.48591150376583,3.636618209731974,0.9163139876227883,4.772149516020762,8.494502179767563,8.736716494563824
1,59.16900712904916,45.36652137928677,42.952719281605276,41.71049035152216,49.870339734495445,1.2836030272596326,0.6333553614601314,1.1768829401594514,3.6511604038248784,3.9246788460343307
0,38.35018464859615,3.2083083125490397,18.24268579883696,34.74718870977882,16.663899227757724,0.6543493461623232,0.5915141198980909,0.25374872039489194,0.6245448402713503,0.029663684909161825
1,48.839282178935385,55.02158387804872,40.77172401616357,45.576663456356336,42.66008041975316,1.8718355763999104,0.6775477743005944,1.1006443943119626,2.539794379111556,3.781280635062437
4,96.44514824434796,91.40833689150384,90.1779799672095,92.03602715734655,91.63455858333909,3.9849047445881767,0.932412127233232,4.2678743160746695,9.802785498660992,8.749667397154319
3,85.99704136510745,80.99886317997607,84.401304182738,82.80937438342218,83.42929609398183,3.170667300415609,0.8087635817782736,3.4103350662149783,6.0944831841453055,6.379036409150914
4,93.50038901385953,95.61672207099558,92.52960494457629,95.64571458607111,95.62064100058858,3.89827681155066,0.9616380026148834,4.0641578619429914,9.321482077467689,8.029959494943403
1,48.88128982841062,48.22969424238317,53.66721589746726,41.48112968994073,51.85327900266989,1.8515308052874937,0.6256819165805652,1.8717089108973006,2.0863350285624462,2.1410456027975924
4,90.64323697233286,97.15101338762467,97.24240786813412,94.81756909122676,94.8620706489663,3.8115866215156964,0.9531152565968554,4.513674792216686,9.601527573143116,8.343686728448384
1,55.913980653429746,49.74030783400546,57.90807449116511,57.91486890248625,54.77551762415029,1.347591882229763,0.6941803359600976,1.5881036318885304,3.658808709911013,2.050818476759156
3,82.40803512154619,84.25334595940453,87.60682513539038,81.88171595846124,87.37248788756736,3.3095442826369004,0.8572617245314335,3.3712857564334544,7.786713149319302,6.67169973618001
3,84.60527331136376,84.2550044874697,80.48244123136541,83.31188772152244,84.27627471687389,3.2922244521557564,0.8923834436423365,3.669835229553912,6.372180123188121,6.089786228748841
0,19.224829344665757,34.875055215954184,14.864920414310706,15.84487860206611,4.977632430437771,0.6065255057964909,0.5393038785994875,0.43178173585103075,0.2489963118528009,1.3844321236889547
3,85.60711739151319,83.95225650722466,82.73023351752123,85.86220711527245,85.30174769767123,3.3096301068938607,0.863335133728877,3.761313774539245,7.007070093116267,7.637814227074919
2,76.3575327577618,66.66794255539267,67.72264899654323,78.38508493052623,67.62938127987665,2.847058190871695,0.7893889973946965,2.821402143515407,4.543265243120112,5.774927847142183
4,96.9188104618375,93.38535077022729,91.60075658968701,93.94539208242425,91.37922989763703,3.5850407566336653,0.9587987311609139,4.671849111886523,9.21259494449413,9.09825636193867
4,96.63063049129192,91.9660079681489,90.97704103690593,90.69152840677764,99.8181720996484,3.683646973807584,0.9614898677027104,4.49133561917423,9.027494581141514,9.89301908235973
1,50.5349099160988,57.21377701147979,50.41969085016801,46.95901722861985,47.39510778560204,1.5860017273507114,0.6716307982081224,1.7822693506022276,2.2897042204508535,2.0112909011195335
3,80.9595575494659,81.46630815027582,87.20381310866395,81.90085412599845,86.25797839621231,3.1416638693058134,0.8882107757188253,3.494285311404849,7.478540987703543,6.268036644328245
0,16.080338866034456,36.34442951198422,28.076436077277712,26.07097915276413,19.605154453463864,0.9781531220840393,0.5088180061240853,0.11150990436956876,1.6075687570518609,0.5863319614618303
0,38.292674051622086,11.338708876440249,18.037772887049087,1.1704843666932874,5.713131168670644,0.2631502596023292,0.5336859382176087,0.1163402232441062,1.926086044788429,1.5780488839084736
0,39.8219230115301,35.97707288695388,20.891159451557844,11.677198842922936,2.221744934902823,0.4696288806423652,0.5397684726080604,0.9485831396330012,0.7910777527222788,1.770778280267714
2,74.60996292201837,75.81641313629154,70.32657445017283,70.9034701446524,72.51538830163918,2.877365045713068,0.7909709665389179,2.213563008457876,4.675469870963108,5.236268902612156
3,82.27514963074645,85.81987520950359,86.91570377768056,82.77334206049554,82.47021870347885,3.040031831330113,0.8956007924516202,3.8159249910219764,6.384525312039877,6.766472688818277
0,4.075625840135837,26.778800156743966,1.9170070382409632,22.039811333810167,9.746159984548601,0.8206880020942519,0.5120380464665125,0.24670540727502854,0.3617301104183972,1.3316912071721279
2,68.29528718092399,66.51688181649855,74.19792217742447,62.29424644374367,79.13952379420621,2.57100836897467,0.7119107679788781,2.4307800938568165,4.642106570759971,4.361798744048732
4,98.56571902359336,95.74228614327663,95.82200900757287,99.42805487989622,94.6177330431129,3.515901020409835,0.9934861794252362,4.654948112098144,9.963633404708537,8.915748104344864
1,54.437284797900006,45.84805801453394,43.96217429343148,45.81813614659774,40.58852133001378,1.902912891966769,0.6295771901382592,1.1588671728959041,2.1845173494483126,3.01508819664658
3,88.83892237541104,84.02272813890461,80.49058853746264,89.23000839389883,83.39842715149807,3.0195984177278716,0.8241814419037153,3.7372464883638776,6.518732404154967,6.20974244202243
3,86.15776314697652,87.64662555229245,81.08527790557888,83.25835439504145,85.84491542252226,3.2576088981356466,0.80356228657541,3.689912972556538,6.171956793750083,6.067745320443213
4,91.30328364589693,92.43932563810216,95.24691341419269,97.81840191172988,93.2856741851712,3.5245156231828405,0.927559593477065,4.543082889105783,8.547262785471474,9.500210994700293
3,81.14795966998165,88.38846015837538,87.58408530091283,82.46187357461253,80.26851954034143,3.035600049237249,0.8693526427225988,3.5658897560424325,6.18480286506141,7.069412718559417
3,80.4800230263013,83.75882853664997,83.34657287124502,86.69768902389602,84.44311265466736,3.443602157128946,0.8426036162739562,3.1057717935215905,7.0166177335120565,6.664477403755871
3,85.6707997057353,85.32169960856181,83.79123910705222,83.23716213822767,81.05906336174777,3.382912773481222,0.8516870351651761,3.435949150435122,6.876711307040633,6.8744572633223004
3,82.42886236624788,89.41960487562874,89.34146415046112,85.09159129209658,86.19160024662705,3.0984705866224456,0.8917295596614886,3.0865713953576246,6.3481006607731265,7.915406826486592
2,74.68767282709901,73.62511260373749,64.26026168065152,73.47628291527361,72.39174200445376,2.6204679732142537,0.7114689782671316,2.3078632910335104,4.3496157875503725,4.769827543827901
2,73.72499871715014,72.91208225689255,62.074988491507035,71.7776501040592,60.75518279196801,2.7946795684312153,0.7071240715242598,2.9003121410906334,5.252218147438786,4.206958453307546
1,46.36221484816634,54.23215455210058,46.86820227600036,51.52561186567389,45.81332523198755,1.8895906413668646,0.6851930749123893,1.5745334005547922,2.7742426779810865,2.927204359126687
3,81.76801666464064,89.18111338760562,87.45922119492273,80.65680835657618,84.13686263739004,3.234153463419573,0.8774855797430707,3.742703438152682,6.112389873466514,7.296096746956137
4,91.02400349796001,92.48513709221511,96.26077291056131,92.49076832171592,95.50264097859178,3.948749938700602,0.9263734186945033,4.573885867375893,9.840385199534136,8.024226232199783
0,29.492610952523883,24.529648231973535,16.63181757478277,22.873571594261666,11.842537188327803,0.5078500727175616,0.5324234126374083,0.19423675800664908,0.8099049716196007,0.6646811200303611
1,49.00881990851866,48.007877087673045,59.29505065663661,40.3663441443145,45.754930251027965,1.6882280421776912,0.631027783577566,1.5948083157798916,3.1820951097133765,2.7870288402608994
0,12.941196567125557,0.4742117284097569,29.39985753178293,10.025770204639187,39.32060625001037,0.9790293594251391,0.5647808798021912,0.7553880773055249,1.7708238998367472,0.9274296915278915
0,34.26612063225249,5.012035856244368,2.4744569753317514,9.16740957724787,1.6745118288359961,0.23595178919452675,0.506121150698898,0.1384050028670275,0.8043179945472956,0.6033683873489106
3,85.93613216569383,83.24991895263588,87.44631443854048,82.49856110160835,89.89045414091152,3.084260638041239,0.8489401585263727,3.816906710094585,7.641320078822498,7.333844516931746
4,95.18002336396584,95.64999971181916,90.24038555905858,95.35609499566654,90.47751941078397,3.671009412488935,0.9133872969112745,4.555392178978296,9.8295044492059,9.889418447451625
0,29.73516659902463,35.258991067850864,26.01293292469622,23.278414160767696,11.533657111787434,0.16439902272030937,0.5819738540926247,0.0042752021687813,0.3481347673267403,1.8279963520794307
0,32.62332560941153,31.64456472805758,8.41931345170635,36.35991977491245,19.747634198774,0.2841628057048742,0.5380663004309965,0.519778486337977,1.784984920006618,1.3287868296180334
1,53.72146310845439,51.066673448455404,53.928844180751156,47.72062098052439,42.865966860286505,1.742985323370604,0.6527572193219459,1.3956714921368296,2.2396648934127565,3.0137681322885
4,94.40006318599353,90.73870417907467,93.09779566647796,99.26578917143127,91.34846362518724,3.7387620179606436,0.9029317608778786,4.296446511289988,8.550254818758667,9.651630252883319
4,93.79298792672188,92.85906290394979,98.73006307955565,96.5195434498417,92.56312713260945,3.687520647247451,0.9058264313541052,4.771257219917875,9.616422895300474,9.671874375717127
0,30.866597530908088,14.668345915689756,13.47655346365842,36.50641583602223,38.94028734294278,0.3687240052757931,0.5675054830733466,0.8994998836588509,1.8013690965752234,1.65914610563939
4,95.17907160640286,96.21717185203843,96.19695855404296,98.33472101680049,93.80116858874564,3.5972649874500267,0.9766770545141332,4.76265308934511,9.368277576746115,8.3156918757388
1,54.087721570347526,41.29847245959682,45.71855119307977,53.75164886815375,51.31989676538384,1.4474114542869954,0.6710035584602201,1.8467725815908733,2.2096516990449855,2.0508646827238803
1,57.807975781611034,50.60387109000946,58.34443090284357,47.12211799037919,54.08582804763293,1.6246355586881762,0.673701863645786,1.9087809432111733,3.045984553809505,3.96638681949622
1,58.31781269473406,58.02929152289414,55.61991962056345,44.82220895370437,54.84443671048421,1.1391548345182239,0.6104619850549329,1.9126293113764778,3.1452682180995426,3.919308391441948
3,82.77715639240573,87.05432695697402,82.43302876344603,82.22391435512033,86.88040966345355,3.4864064307351073,0.8693450841097541,3.1146381429967573,6.563719460001315,7.128756921777526
0,7.515598010900564,31.883072262510254,37.951868502346386,38.08695349825125,13.477127727668993,0.4432811764267336,0.5181747582689094,0.45638548888716146,1.9825916138007955,1.9861274334347214
4,92.61287360336839,96.81675648359074,93.57157589576228,99.58573843129358,91.11727827356063,3.9739804583756975,0.9098015431876786,4.00028647439291,8.671255913718795,9.541094089535722
1,55.027435410710055,44.131782243451845,53.03729895334375,54.496627470486175,45.634329506664216,1.1346589266241853,0.675716083045484,1.5064625847036726,2.4205095385885187,3.0347603669069008
0,14.802321441846406,4.419352802640746,29.714129244575854,35.35183936305909,8.411809070780265,0.7672159531726802,0.5889406117101564,0.9242439343437908,0.2202720573040977,0.7786621342864448
0,6.9355712336531905,33.179626920196355,0.9160864585964923,36.75984652316242,5.451092194772671,0.6176380505435449,0.5716709907405159,0.1991022903981734,0.7570025217462759,1.1857264189870362
3,80.98385492506969,86.95504436015528,89.58967346157246,85.11556196519312,80.24496731751618,3.4100320597716856,0.8805573452814753,3.6397866287665797,7.3852373832921065,7.031604203330959
4,93.27313188829687,95.75061558816368,93.44441306087364,96.29059690625172,99.35725849058414,3.8003389614776024,0.9991088155121616,4.644379046417893,8.462834186584967,9.987605053402392
4,91.3613644035051,91.89282864968246,91.89778893431225,94.18754497920214,99.21034386545338,3.981418316621403,0.9134755911406685,4.160353984687773,9.539088434927189,8.980920632018474
1,43.12747225066614,52.06689930623507,57.01415583456996,48.36981528570526,41.008340112603385,1.6269318309298577,0.6965152552433038,1.2385274393174603,2.2708025354434542,3.6718421723743147
1,53.677679468925405,40.626435704443196,54.05798565646829,40.76857837289229,43.46169145640803,1.784604125344468,0.6601197805490102,1.4620217839602412,2.8809358619571412,3.6272476462764827
0,0.7892838267362112,4.753565375758377,3.469730904934103,17.35285841939222,5.580018858511746,0.8775817725333673,0.581325315734502,0.18820937645434543,1.4047474802120818,0.1428125470115802
4,91.17553261625439,93.11890149804424,91.1704458137677,96.73489811513183,92.81222934421517,3.85729173560523,0.965016918158767,4.584993978524509,8.270618805375275,8.174013534621263
4,98.44365491213097,94.43738277411164,97.15191870653649,94.21982166106571,92.04068870478741,3.76211832828158,0.9570037788785349,4.484541731022269,9.195684419989956,9.319620229602792
1,56.89828170036506,42.411289916440005,41.49566511918168,57.448193537539126,58.9170707479571,1.2728170787634203,0.6703618994021687,1.5191981785123732,3.5979050248338114,2.5182160134706026
2,66.58486957527154,62.39880367715072,78.3435087024813,66.65125904814036,61.683408731204075,2.8544926133956694,0.7320258664512983,2.1344675528205554,5.191097792578413,5.315054069394213
0,3.5181203347491596,29.03574642334542,29.66160547790533,5.307281862433979,8.46683308018013,0.4805782526886784,0.5924271523491913,0.5172518254386435,1.022927848655035,0.28925178862706
4,97.04970333807206,95.69719406533486,93.35492205966989,98.11558690729059,90.80723304582915,3.8103541131675294,0.9115292572055779,4.049478191054139,9.676599106405682,8.794136454411607
3,83.60131687773874,85.33741980777666,83.62938779225338,86.73947918328592,89.80385348644437,3.03961326894046,0.8318031184086463,3.8815352980116815,7.970840700002434,6.204940532651168
3,80.45464627204926,84.5243449511755,85.06496096204101,82.41819482320582,89.18413509097005,3.248675661563425,0.8031162353200504,3.3432496908055924,6.36262590471035,6.564186153631279
2,63.15653962599597,79.53086212689128,67.2193882729708,70.72902512084465,74.33263179530822,2.698157644019845,0.7271323047646091,2.8563373248357076,5.382692682655074,4.176597180215342
1,42.74429623928049,40.99600565788754,55.669371028766314,48.03704677187585,48.519460644398265,1.58407190993377,0.6218213077141405,1.7016563687448438,2.1613151086790734,3.941157310395358
1,51.78232687655324,43.61254352323155,59.494738882032316,58.77719552871315,43.80356271047985,1.448554856045705,0.6049630860678631,1.766172589297181,2.0856820479478944,2.7901168690245504
1,57.96235167207122,52.95015514802475,51.690430308763865,52.146641818412576,44.42979450040285,1.2234273167496692,0.6491774063848622,1.3145444945389229,2.5616379404620204,3.802377535796372
3,87.93072033323458,81.36365653851242,84.46037327667528,81.58389261186991,84.43040008556011,3.1548351000450796,0.8468636041855611,3.2277439398340553,7.941839577053759,7.942343538057696
1,50.9303209003446,51.78761876018348,44.45548280536434,50.04296905273971,55.36445342672963,1.700624358162301,0.6077745443898669,1.4067405538411148,3.1043913027378753,3.819125320255144
3,84.2215516492748,85.6776122548108,86.534334192478,88.6255683252385,82.6472949599896,3.1120953494196995,0.8261850531408415,3.0242258624127993,6.536542687910822,6.909919328732418
2,72.3735341813773,79.42010367279283,73.71153723630795,73.42993340064923,66.21583825069294,2.621726615308882,0.7953322160466356,2.9187556768683494,4.265172192809917,5.557794595164115
0,17.752509639203232,35.335459481960896,27.40762428057455,33.69808304394625,23.997771656178823,0.5897376125562032,0.511073662451042,0.38701426596612454,1.8403668060266722,0.3073989675100519
4,92.46099122576317,99.45553343767452,90.26985035868492,92.5039931386564,92.37729362278253,3.985208739693432,0.9305018648859469,4.988556604843565,8.724733163742881,8.189665227638418
2,73.5839491070456,62.272047389479596,77.98244201320942,77.76702754095083,71.68437242585607,2.06078184248467,0.7035862398454659,2.7614494208074127,4.613394540773997,5.753802935661456
3,88.73243945741321,88.68148437254189,83.38106563429177,87.55611331824173,83.87130893272284,3.0540613036480306,0.8148887202623767,3.0805150097993104,7.7159268639980105,6.062240291406496
2,67.45740661361721,62.58181323456612,74.88331524963218,74.57827510876157,60.68736411802696,2.506083465645757,0.769939710746579,2.660188277842576,5.2088056634217414,5.94465470179434
4,98.41538467691336,96.32932178543989,97.5980690710032,93.46541069763525,94.02701286231964,3.7635549126768173,0.9366716500662939,4.270839164837955,8.337272223283254,9.344267760128226
0,17.243281859339618,28.80312642712009,26.022199152489584,35.506322550421125,36.781011180765795,0.03992765880517124,0.5452076570679121,0.24371864558138012,0.8430210630383435,0.8392260428012177
4,94.01335943099426,91.60853498149285,93.94866523144292,96.37979377393216,92.93111879133461,3.912927710429726,0.9156978395130656,4.256562669903213,9.856462136211416,8.282750652762111
3,80.28324357547028,86.32659375929539,86.08384216816526,88.51839476862803,83.22832389436469,3.2473617490514477,0.8682140172891302,3.916075048692817,7.802407149128709,7.446462301909424
4,96.9527890136741,90.52460492911995,90.40198691257876,93.60971455986272,90.65940888059286,3.6733218733202646,0.9751521598091254,4.499980176071375,8.140219585448621,9.126223508806707
2,76.15005050227646,65.8653217148566,75.23791584375813,62.91304182128713,72.30094897138588,2.3188537706148757,0.7181112049516739,2.669470898811606,4.537226385505244,5.422254014893139
1,53.27113839117122,58.42316987868233,41.99177296656678,46.646743604406446,56.98484728596678,1.8614071815541813,0.6044993463619942,1.2809478257997007,2.309078796058299,2.835844411257842
2,63.02721902783887,63.434623258037384,67.93501851599203,69.10528694750366,67.05845786186204,2.19673286642818,0.7080941134309018,2.5229544551851184,5.06762342851669,4.132520166121823
3,81.03293467552643,80.65269992450328,81.03618787664966,85.33407375145492,82.40245557519988,3.0802088527163045,0.8657045757203018,3.35010013821119,7.499966634060637,6.629944401101454
0,22.91435006474158,17.747127986218377,33.48297783276378,20.4323686284615,38.26447416655434,0.21317852922328318,0.5135510602494839,0.32113904039640073,0.5910864223119352,0.6300415064293816
4,94.01516254184602,98.50618208527271,95.50302393435959,95.46054592436565,97.45072614591489,3.8125112738259817,0.9493918834168835,4.246968847970212,9.515992154770643,8.017358316675322
0,17.163911339423585,3.0668952787315984,27.638204806770897,33.6682306089179,22.68654237133058,0.8109308556284092,0.515264153092617,0.40900689849340055,1.3374311461383361,0.019162030197847013
3,89.67800246743008,83.55535365230409,86.82582169842613,81.7010124618817,83.05531166344885,3.16548934689409,0.817014804820524,3.660030110630023,7.456444418815034,6.661516574400887
4,97.23922671193066,98.99774834559327,98.41606231658504,93.1605129516887,92.20798017976401,3.5867309990574063,0.9004360503341519,4.222043776067109,9.896487426605306,9.455246769598425
2,68.23575478415513,62.363110998889084,62.65138806690269,77.77216980870904,74.31488078000935,2.2091941676286204,0.7320824255858388,2.96544398687735,4.849223721573406,5.24808746083375
2,60.3819855968343,66.21337011823893,73.19456280809769,71.2091640911666,70.43577634274689,2.619183778517851,0.708979726607286,2.1246116764636667,4.685136049222958,4.4780352934130185
3,80.3409569785327,87.78420611535704,85.75134054403658,85.83389870369572,85.20599816802981,3.123017613107115,0.8393961275340426,3.4802072077214365,7.367694416263375,7.205525304344342
4,96.84803695645856,95.43210987138804,90.30897122571315,94.78062544613952,90.73709818672243,3.9386401156756836,0.9597784309617584,4.085028216355349,9.615114282955581,9.294755191118984
2,76.75477519035528,76.64666281267166,64.02845817645606,70.97949269972278,70.24388953519212,2.103891354414314,0.7367531947928116,2.02266532106901,4.382890583418543,5.045139845649998
3,87.07702629549684,81.11595393048799,82.67571541378221,81.98079730560102,88.22744031039494,3.0161842670027603,0.8705081630835335,3.9226773196983635,7.693599201629523,7.042707950373645
3,84.05887752604725,89.20554171379723,80.72556375429166,85.46866899418129,89.46799277795759,3.044189122980452,0.8741451768039359,3.810384793950634,6.115704981998183,6.739495746125279
0,1.2454295172227825,37.39647178060835,14.188792235952059,39.88692511644467,4.2672958992694054,0.8456431203863204,0.5696606387360812,0.6941553731255583,0.012787504152039109,0.24678872750647352
2,79.3480326047046,63.106260402934126,60.54405017430951,71.32095145848369,72.62330421398141,2.651229519665661,0.7936713559631499,2.865190813149945,4.316854298812359,4.77096760010085
4,99.86336062158087,90.3387546440675,95.53183492257729,90.44402465606031,95.68347250798247,3.978872316558625,0.9237294276995152,4.802848422969729,9.957334373946464,8.690668632293654
2,70.98729102888538,79.79682763911137,64.23001921159575,75.92871288701319,77.80624981896284,2.336296541269758,0.7189456453114976,2.647237720986392,5.047130755235553,5.183945185752116
2,61.41341929390211,69.64503184604848,65.74006211018397,67.92950857446775,75.02488060369743,2.212678128009699,0.7609711489241867,2.847342325768369,4.093134823028219,5.712520337533217
2,70.81945011828934,71.44150808070863,78.20943252342568,63.073522970031235,79.30523738330626,2.561975239313749,0.7594877009434183,2.3908005534601053,5.994351368099426,4.75075032968077
3,88.92338470220808,86.15904733666576,85.02816849123525,88.62519806226692,89.60032537581996,3.2689141395633743,0.8510098333674807,3.552751833235126,7.489822509654045,7.4194705557993705
1,53.59971020256427,55.79336925561005,45.38027862488832,43.959465110699355,44.51370186690441,1.5910239881953219,0.6004353191494264,1.7763106529786457,3.6760101519024326,3.6236607549929367
1,54.399784620654486,56.23975938091836,51.969235164961326,58.41534779717067,54.50701743800845,1.3475338626603488,0.6555238229905999,1.0847980162463466,2.425881052960167,2.4235030274615923
0,3.3987934972899714,7.757008972790955,8.066857394699824,17.67185961770422,21.220923654595776,0.0058969400367867575,0.5932798056872979,0.8586454671624839,0.21089886847271533,1.8033003537594372
2,62.13023274063603,64.73273481267053,61.487913715283696,74.855816694994,64.29203990430611,2.0350316529406167,0.7334577689112862,2.156830455696605,5.030169885435269,4.140889876358721
1,42.5469755275177,57.53666057892744,40.41812708800537,50.93991700677041,43.897381644348016,1.663826461422513,0.696759919332025,1.8645412528975391,3.544351368564485,3.8034386775953815
0,36.1750733464397,32.78070419002346,38.06116181505025,10.265072156609115,3.24337365065146,0.5232580481554814,0.5356756679197694,0.311332871632927,1.2755613046369951,0.32726578525838024
3,85.25849636263813,86.17619381553955,87.24610824143116,86.71090174495919,87.95545276418689,3.4105056298256367,0.8139854502517818,3.3267828459692184,7.262118663036342,6.674339205668631
2,75.83150192785982,79.893983182497,75.99896296584765,79.15825101780295,66.4900956124002,2.300409858786797,0.7398403414927138,2.0739486898697015,5.51419216737664,5.2104704403363264
4,91.152912598836,97.35183943551324,99.80917728178832,97.69636966791413,98.56968835328966,3.9077361186155875,0.9494611312923544,4.8858996238957495,8.454041651107024,9.81136673154165
3,89.27642705508595,82.1583676813025,89.31628703413439,86.04017996575178,86.08315366023214,3.2127457067257716,0.8629464410176592,3.1745104023908697,7.323038563621979,6.51140288113047
0,32.84568365988841,33.86576257330713,29.476527945500635,39.625124330634264,26.94533419353843,0.09669838554633725,0.5504878162022334,0.6300499020370153,0.7842213382707146,1.527147826933151
3,82.24764144775357,84.1473263637014,86.93987069819319,82.65326667342684,82.91673749610197,3.4889557812953473,0.8536718627406219,3.6439675992535223,6.139506970640678,7.4208716164817385
4,98.74182233293953,90.36152660541289,93.36849996935376,90.62341487909447,94.57294279395684,3.75596796457276,0.9024067038357606,4.281151503414646,8.404285212486771,8.319417524284335
3,82.6344275939681,83.2142127781167,81.04017251795102,80.3213086611593,84.12317578083125,3.314739256981173,0.8253620169133989,3.9856609574568043,7.588007478409785,6.958927889168656
0,8.213595173562261,30.542049362375412,22.948901934703038,28.427515182351932,9.427546556984048,0.6707971864895679,0.5310696657939172,0.06416621811108492,1.791861396160914,0.9630101863552643
4,92.64243936812213,99.60206207186474,95.76253295088593,98.30232364734171,98.32512168526793,3.68120612611344,0.9987088537881449,4.607872010991518,8.565643623056754,8.6092236293133
